0x1382CA98, 37353940846748792, 89125853, 89125855, 2, 640x360 
0x1382CA98, 37353940847072864, 89125877, 89125882, 5, 640x360 
0x1382CA98, 37353940847552728, 89125932, 89125935, 3, 640x360 
0x1382CA98, 37353940847867000, 89125958, 89125961, 3, 640x360 
0x1382CA98, 37353940848195136, 89125990, 89125992, 2, 640x360 
0x1382CA98, 37353940848510120, 89126022, 89126025, 3, 640x360 
0x1382CA98, 37353940848832216, 89126061, 89126065, 4, 640x360 
0x1382CA98, 37353940849146832, 89126091, 89126093, 2, 640x360 
0x1382CA98, 37353940849471464, 89126119, 89126121, 2, 640x360 
0x1382CA98, 37353940849787184, 89126145, 89126149, 4, 640x360 
0x1382CA98, 37353940850107368, 89126177, 89126181, 4, 640x360 
0x1382CA98, 37353940850427344, 89126214, 89126221, 7, 640x360 
0x1382CA98, 37353940850753704, 89126245, 89126258, 13, 640x360 
0x1382CA98, 37353940851071856, 89126283, 89126306, 23, 640x360 
0x1382CA98, 37353940851479928, 89126339, 89126343, 4, 640x360 
0x1382CA98, 37353940851868728, 89126372, 89126380, 8, 640x360 
0x1382CA98, 37353940852192272, 89126394, 89126398, 4, 640x360 
0x1382CA98, 37353940852505920, 89126421, 89126424, 3, 640x360 
0x1382CA98, 37353940852826072, 89126454, 89126460, 6, 640x360 
0x1382CA98, 37353940853149840, 89126486, 89126493, 7, 640x360 
0x1382CA98, 37353940853470248, 89126520, 89126523, 3, 640x360 
0x1382CA98, 37353940853786728, 89126555, 89126557, 2, 640x360 
0x1382CA98, 37353940854106824, 89126579, 89126585, 6, 640x360 
0x1382CA98, 37353940854431224, 89126610, 89126615, 5, 640x360 
0x1382CA98, 37353940854747416, 89126649, 89126653, 4, 640x360 
0x1382CA98, 37353940855067328, 89126678, 89126684, 6, 640x360 
0x1382CA98, 37353940855386944, 89126715, 89126720, 5, 640x360 
0x1382CA98, 37353940855870024, 89126763, 89126769, 6, 640x360 
0x1382CA98, 37353940856186688, 89126795, 89126798, 3, 640x360 
0x1382CA98, 37353940856508304, 89126833, 89126835, 2, 640x360 
0x1382CA98, 37353940856828832, 89126855, 89126856, 1, 640x360 
